     1185.0000  -1.079347   0.374922  -0.704425 
     1188.0000  -1.081645   0.382915  -0.698731 
     1191.0000  -1.101847   0.411573  -0.690274 
     1194.0000  -1.074498   0.373836  -0.700662 
     1197.0000  -1.090898   0.394778  -0.696120 
     1200.0000  -1.119278   0.420815  -0.698464 
     1203.0000  -1.103145   0.394855  -0.708290 
     1206.0000  -1.073386   0.375674  -0.697711 
     1209.0000  -1.106032   0.395733  -0.710299 
     1212.0000  -1.068665   0.361278  -0.707386 
     1215.0000  -1.112113   0.415173  -0.696939 
     1218.0000  -1.087868   0.383353  -0.704515 
     1221.0000  -1.076816   0.373698  -0.703117 
     1224.0000  -1.096227   0.371585  -0.724642 
     1227.0000  -1.083993   0.355209  -0.728783 
     1230.0000  -1.108994   0.377892  -0.731101 
     1233.0000  -1.113949   0.401429  -0.712520 
     1236.0000  -1.133322   0.405346  -0.727976 
     1239.0000  -1.088723   0.383557  -0.705166 
     1242.0000  -1.098106   0.369870  -0.728236 
     1245.0000  -1.073265   0.342748  -0.730517 
     1248.0000  -1.101790   0.357699  -0.744091 
     1251.0000  -1.108249   0.365465  -0.742783 
     1254.0000  -1.085698   0.353454  -0.732244 
     1257.0000  -1.073915   0.329938  -0.743977 
     1260.0000  -1.086749   0.345701  -0.741048 
     1263.0000  -1.100293   0.357470  -0.742823 
     1266.0000  -1.102304   0.357483  -0.744822 
     1269.0000  -1.088930   0.339868  -0.749062 
     1272.0000  -1.099397   0.350254  -0.749143 
     1275.0000  -1.098452   0.357417  -0.741035 
     1278.0000  -1.128328   0.382755  -0.745573 
     1281.0000  -1.091176   0.354469  -0.736706 
     1284.0000  -1.111461   0.370245  -0.741215 
     1287.0000  -1.094777   0.338373  -0.756404 
     1290.0000  -1.123733   0.361282  -0.762451 
     1293.0000  -1.142837   0.378483  -0.764353 
     1296.0000  -1.120934   0.372340  -0.748594 
     1299.0000  -1.143244   0.385214  -0.758031 
     1302.0000  -1.127123   0.376153  -0.750970 
     1305.0000  -1.081780   0.329514  -0.752267 
     1308.0000  -1.133032   0.381666  -0.751367 
     1311.0000  -1.126393   0.371891  -0.754502 
     1314.0000  -1.112280   0.346138  -0.766142 
     1317.0000  -1.143547   0.380295  -0.763253 
     1320.0000  -1.110521   0.339072  -0.771449 
     1323.0000  -1.144203   0.376381  -0.767823 
     1326.0000  -1.090065   0.325454  -0.764611 
     1329.0000  -1.125398   0.359517  -0.765881 
     1332.0000  -1.143617   0.387388  -0.756230 
     1335.0000  -1.109156   0.350771  -0.758385 
     1338.0000  -1.126695   0.375249  -0.751446 
     1341.0000  -1.114416   0.364817  -0.749599 
     1344.0000  -1.107676   0.359011  -0.748665 
     1347.0000  -1.125554   0.368185  -0.757369 
     1350.0000  -1.105442   0.360680  -0.744763 
     1353.0000  -1.134054   0.375377  -0.758677 
     1356.0000  -1.141060   0.395592  -0.745468 
     1359.0000  -1.106047   0.352163  -0.753885 
     1362.0000  -1.122165   0.364347  -0.757818 
     1365.0000  -1.158703   0.409057  -0.749647 
     1368.0000  -1.147813   0.383633  -0.764180 
     1371.0000  -1.128313   0.358125  -0.770188 
     1374.0000  -1.129371   0.365558  -0.763813 
     1377.0000  -1.138434   0.366064  -0.772370 
     1380.0000  -1.155553   0.391590  -0.763962 
     1383.0000  -1.126169   0.357513  -0.768656 
     1386.0000  -1.161481   0.381289  -0.780192 
     1389.0000  -1.126336   0.341557  -0.784779 
     1392.0000  -1.126875   0.362501  -0.764374 
     1395.0000  -1.145846   0.385076  -0.760770 
     1398.0000  -1.111093   0.365394  -0.745698 
     1401.0000  -1.130527   0.378495  -0.752032 
     1404.0000  -1.122442   0.371559  -0.750884 
     1407.0000  -1.130696   0.375422  -0.755274 
     1410.0000  -1.156673   0.391603  -0.765070 
     1413.0000  -1.155620   0.384468  -0.771152 
     1416.0000  -1.106312   0.338921  -0.767390 
     1419.0000  -1.142690   0.380594  -0.762095 
     1422.0000  -1.153029   0.394138  -0.758891 
     1425.0000  -1.097713   0.363094  -0.734618 
     1428.0000  -1.101952   0.358503  -0.743449 
     1431.0000  -1.133270   0.385859  -0.747411 
     1434.0000  -1.087121   0.345612  -0.741508 
     1437.0000  -1.109391   0.350994  -0.758397 
     1440.0000  -1.103635   0.343722  -0.759913 
     1443.0000  -1.120576   0.353176  -0.767400 
     1446.0000  -1.143093   0.376066  -0.767027 
     1449.0000  -1.119986   0.347099  -0.772887 
     1452.0000  -1.131601   0.364677  -0.766924 
     1455.0000  -1.160216   0.393811  -0.766405 
     1458.0000  -1.141162   0.378674  -0.762488 
     1461.0000  -1.125805   0.362782  -0.763023 
     1464.0000  -1.137168   0.362497  -0.774671 
     1467.0000  -1.134552   0.376792  -0.757760 
     1470.0000  -1.143540   0.391503  -0.752036 
     1473.0000  -1.133536   0.368953  -0.764583 
     1476.0000  -1.115771   0.362676  -0.753094 
     1479.0000  -1.127969   0.375752  -0.752217 
     1482.0000  -1.097203   0.342765  -0.754438 
     1485.0000  -1.146548   0.394273  -0.752275 
     1488.0000  -1.142113   0.379421  -0.762692 
     1491.0000  -1.127882   0.354693  -0.773189 
     1494.0000  -1.125711   0.353942  -0.771769 
     1497.0000  -1.139785   0.367456  -0.772329 
     1500.0000  -1.137322   0.349769  -0.787553 
     1503.0000  -1.117990   0.330743  -0.787247 
     1506.0000  -1.147268   0.358174  -0.789095 
     1509.0000  -1.156191   0.353824  -0.802367 
     1512.0000  -1.142260   0.335721  -0.806538 
     1515.0000  -1.144381   0.350615  -0.793766 
     1518.0000  -1.135382   0.335070  -0.800312 
     1521.0000  -1.145337   0.353941  -0.791396 
     1524.0000  -1.142512   0.337705  -0.804807 
     1527.0000  -1.139012   0.346134  -0.792878 
     1530.0000  -1.146104   0.341855  -0.804250 
     1533.0000  -1.153374   0.350817  -0.802556 
     1536.0000  -1.168692   0.368473  -0.800219 
     1539.0000  -1.121716   0.323676  -0.798041 
     1542.0000  -1.160369   0.356520  -0.803849 
     1545.0000  -1.160739   0.354522  -0.806217 
     1548.0000  -1.139432   0.346878  -0.792554 
     1551.0000  -1.138031   0.333004  -0.805027 
     1554.0000  -1.159637   0.358790  -0.800846 
     1557.0000  -1.138928   0.339303  -0.799625 
     1560.0000  -1.162263   0.367642  -0.794621 
     1563.0000  -1.174070   0.381537  -0.792533 
     1566.0000  -1.154299   0.376510  -0.777789 
     1569.0000  -1.154891   0.378898  -0.775994 
     1572.0000  -1.113720   0.338720  -0.774999 
     1575.0000  -1.131542   0.367878  -0.763665 
     1578.0000  -1.134591   0.367113  -0.767478 
     1581.0000  -1.124106   0.364846  -0.759261 
     1584.0000  -1.140664   0.372219  -0.768445 
     1587.0000  -1.168869   0.381024  -0.787845 
     1590.0000  -1.169749   0.373804  -0.795945 
     1593.0000  -1.131806   0.333041  -0.798765 
     1596.0000  -1.127880   0.340853  -0.787027 
     1599.0000  -1.147311   0.363423  -0.783888 
     1602.0000  -1.123022   0.347472  -0.775550 
     1605.0000  -1.141879   0.365723  -0.776156 
     1608.0000  -1.113399   0.346666  -0.766733 
     1611.0000  -1.133833   0.363384  -0.770448 
     1614.0000  -1.122724   0.352990  -0.769733 
     1617.0000  -1.130869   0.362852  -0.768017 
     1620.0000  -1.124228   0.369534  -0.754694 
     1623.0000  -1.131639   0.379799  -0.751840 
     1626.0000  -1.101123   0.359969  -0.741154 
     1629.0000  -1.096831   0.361257  -0.735574 
     1632.0000  -1.099109   0.351425  -0.747684 
     1635.0000  -1.116178   0.375520  -0.740658 
     1638.0000  -1.120615   0.368048  -0.752566 
     1641.0000  -1.109399   0.366796  -0.742603 
     1644.0000  -1.128044   0.378504  -0.749540 
     1647.0000  -1.132285   0.363174  -0.769111 
     1650.0000  -1.123342   0.351483  -0.771859 
     1653.0000  -1.115571   0.344850  -0.770721 
     1656.0000  -1.133318   0.369053  -0.764266 
     1659.0000  -1.121054   0.370234  -0.750820 
     1662.0000  -1.121491   0.356301  -0.765190 
     1665.0000  -1.128084   0.381815  -0.746269 
